session_id,attempt_id,pair_id,attack,attack_family,source_identity,target_identity,epsilon,alpha,steps,threshold,similarity_before,similarity_after_attack,threshold_margin,accepted_after_attack,attack_success_before_defense,source_file,target_enroll_file,adv_file,perturbation_file,jpeg_evaluation_basis,jpeg_attack_success_before_defense,jpeg_similarity_after_defense,jpeg_accepted_after_defense,jpeg_defense_bypassed,jpeg_defense_success,jpeg_defense_time_sec,smoothing_evaluation_basis,smoothing_attack_success_before_defense,smoothing_similarity_after_defense,smoothing_accepted_after_defense,smoothing_defense_bypassed,smoothing_defense_success,smoothing_defense_time_sec,bitdepth_evaluation_basis,bitdepth_attack_success_before_defense,bitdepth_similarity_after_defense,bitdepth_accepted_after_defense,bitdepth_defense_bypassed,bitdepth_defense_success,bitdepth_defense_time_sec,adv_training_evaluation_basis,adv_training_attack_success_before_defense,adv_training_similarity_after_defense,adv_training_accepted_after_defense,adv_training_defense_bypassed,adv_training_defense_success,adv_training_defense_time_sec
faceauth_defense_c5ad29a93239,vf_c5ad29a93239,pair_000196,targeted_pgd_facenet_verification,pgd,John_Ashcroft,Hugo_Chavez,0.01,0.001,10,0.47966246581077576,0.0858793631196022,0.5972987413406372,0.117636,True,True,samples/0.010/vf_c5ad29a93239/source/John_Ashcroft_0018.jpg,samples/0.010/vf_c5ad29a93239/target_enroll/Hugo_Chavez_0056.jpg,samples/0.010/vf_c5ad29a93239/adversarial/John_Ashcroft_John_Ashcroft_0018_to_Hugo_Chavez_Hugo_Chavez_0056_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_c5ad29a93239/perturbation/John_Ashcroft_John_Ashcroft_0018_to_Hugo_Chavez_Hugo_Chavez_0056_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.49178779,True,True,False,0.0012,artifact_reload,True,0.01663755,False,False,True,0.0015,artifact_reload,True,0.44352925,False,False,True,0.0008,legacy_record,True,-0.03046697,False,False,True,
faceauth_defense_c5bf893fcfcd,vf_c5bf893fcfcd,pair_000032,targeted_pgd_facenet_verification,pgd,Hugo_Chavez,Junichiro_Koizumi,0.005,0.001,10,0.47966246581077576,0.19210177659988403,0.5011372566223145,0.021475,True,True,samples/0.005/vf_c5bf893fcfcd/source/Hugo_Chavez_0046.jpg,samples/0.005/vf_c5bf893fcfcd/target_enroll/Junichiro_Koizumi_0040.jpg,samples/0.005/vf_c5bf893fcfcd/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_c5bf893fcfcd/perturbation/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,False,0.47362912,False,False,False,0.0013,artifact_reload,False,0.23054568,False,False,False,0.0014,artifact_reload,False,0.44055265,False,False,False,0.0007,legacy_record,True,0.05235644,False,False,True,
faceauth_defense_c81119d6f007,vf_c81119d6f007,pair_000032,targeted_pgd_facenet_verification,pgd,Hugo_Chavez,Junichiro_Koizumi,0.01,0.001,10,0.47966246581077576,0.19210177659988403,0.668991208076477,0.189329,True,True,samples/0.010/vf_c81119d6f007/source/Hugo_Chavez_0046.jpg,samples/0.010/vf_c81119d6f007/target_enroll/Junichiro_Koizumi_0040.jpg,samples/0.010/vf_c81119d6f007/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_c81119d6f007/perturbation/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.59512961,True,True,False,0.0013,artifact_reload,True,0.2518912,False,False,True,0.0014,artifact_reload,True,0.53965968,True,True,False,0.0008,legacy_record,True,0.12883979,False,False,True,
faceauth_defense_c881dcaacc5c,vf_c881dcaacc5c,pair_000128,targeted_pgd_facenet_verification,pgd,Tony_Blair,Colin_Powell,0.01,0.001,10,0.47966246581077576,0.4402514696121216,0.8592336177825928,0.379571,True,True,samples/0.010/vf_c881dcaacc5c/source/Tony_Blair_0104.jpg,samples/0.010/vf_c881dcaacc5c/target_enroll/Colin_Powell_0032.jpg,samples/0.010/vf_c881dcaacc5c/adversarial/Tony_Blair_Tony_Blair_0104_to_Colin_Powell_Colin_Powell_0032_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_c881dcaacc5c/perturbation/Tony_Blair_Tony_Blair_0104_to_Colin_Powell_Colin_Powell_0032_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.80247998,True,True,False,0.0014,artifact_reload,True,0.2566812,False,False,True,0.0014,artifact_reload,True,0.78056735,True,True,False,0.0007,legacy_record,True,0.15716268,False,False,True,
faceauth_defense_c99f6339f4b2,vf_c99f6339f4b2,pair_000154,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,Hugo_Chavez,0.01,0.001,20,0.47966246581077576,0.24971015751361847,0.868119478225708,0.388457,True,True,samples/0.010/vf_c99f6339f4b2/source/Gerhard_Schroeder_0061.jpg,samples/0.010/vf_c99f6339f4b2/target_enroll/Hugo_Chavez_0019.jpg,samples/0.010/vf_c99f6339f4b2/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0061_to_Hugo_Chavez_Hugo_Chavez_0019_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_c99f6339f4b2/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0061_to_Hugo_Chavez_Hugo_Chavez_0019_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.75565469,True,True,False,0.0012,artifact_reload,True,0.41582641,False,False,True,0.0014,artifact_reload,True,0.67773461,True,True,False,0.0008,legacy_record,True,0.23001389,False,False,True,
faceauth_defense_cc42d41730d5,vf_cc42d41730d5,pair_000057,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,Hugo_Chavez,0.005,0.001,10,0.47966246581077576,0.3084094226360321,0.6383804082870483,0.158718,True,True,samples/0.005/vf_cc42d41730d5/source/Gerhard_Schroeder_0075.jpg,samples/0.005/vf_cc42d41730d5/target_enroll/Hugo_Chavez_0046.jpg,samples/0.005/vf_cc42d41730d5/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0075_to_Hugo_Chavez_Hugo_Chavez_0046_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_cc42d41730d5/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0075_to_Hugo_Chavez_Hugo_Chavez_0046_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.59619838,True,True,False,0.0012,artifact_reload,True,0.31389755,False,False,True,0.0014,artifact_reload,True,0.55508107,True,True,False,0.0007,legacy_record,True,0.30757439,False,False,True,
faceauth_defense_d0571873a360,vf_d0571873a360,pair_000078,targeted_pgd_facenet_verification,pgd,Tony_Blair,Colin_Powell,0.005,0.001,10,0.47966246581077576,0.39863404631614685,0.6717525124549866,0.19209,True,True,samples/0.005/vf_d0571873a360/source/Tony_Blair_0043.jpg,samples/0.005/vf_d0571873a360/target_enroll/Colin_Powell_0130.jpg,samples/0.005/vf_d0571873a360/adversarial/Tony_Blair_Tony_Blair_0043_to_Colin_Powell_Colin_Powell_0130_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_d0571873a360/perturbation/Tony_Blair_Tony_Blair_0043_to_Colin_Powell_Colin_Powell_0130_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.65207791,True,True,False,0.0013,artifact_reload,True,0.3453877,False,False,True,0.0014,artifact_reload,True,0.6227324,True,True,False,0.0007,legacy_record,True,0.22685073,False,False,True,
faceauth_defense_d10f9693dc4f,vf_d10f9693dc4f,pair_000063,targeted_pgd_facenet_verification,pgd,John_Ashcroft,Hugo_Chavez,0.01,0.001,20,0.47966246581077576,0.29493123292922974,0.8483471274375916,0.368685,True,True,samples/0.010/vf_d10f9693dc4f/source/John_Ashcroft_0008.jpg,samples/0.010/vf_d10f9693dc4f/target_enroll/Hugo_Chavez_0008.jpg,samples/0.010/vf_d10f9693dc4f/adversarial/John_Ashcroft_John_Ashcroft_0008_to_Hugo_Chavez_Hugo_Chavez_0008_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_d10f9693dc4f/perturbation/John_Ashcroft_John_Ashcroft_0008_to_Hugo_Chavez_Hugo_Chavez_0008_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.73180985,True,True,False,0.0014,artifact_reload,True,0.29510596,False,False,True,0.0014,artifact_reload,True,0.69291598,True,True,False,0.0007,legacy_record,True,0.4759841,False,False,True,
faceauth_defense_d12e13d84c24,vf_d12e13d84c24,pair_000132,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,Gerhard_Schroeder,0.01,0.001,20,0.47966246581077576,0.22481846809387207,0.7672551274299622,0.287593,True,True,samples/0.010/vf_d12e13d84c24/source/Donald_Rumsfeld_0082.jpg,samples/0.010/vf_d12e13d84c24/target_enroll/Gerhard_Schroeder_0098.jpg,samples/0.010/vf_d12e13d84c24/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0082_to_Gerhard_Schroeder_Gerhard_Schroeder_0098_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_d12e13d84c24/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0082_to_Gerhard_Schroeder_Gerhard_Schroeder_0098_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.65489268,True,True,False,0.0013,artifact_reload,True,0.36561382,False,False,True,0.0013,artifact_reload,True,0.6218816,True,True,False,0.0007,legacy_record,True,0.12768182,False,False,True,
faceauth_defense_d131f35b4897,vf_d131f35b4897,pair_000093,targeted_pgd_facenet_verification,pgd,Jean_Chretien,Ariel_Sharon,0.005,0.001,10,0.47966246581077576,0.39783260226249695,0.6315828561782837,0.15192,True,True,samples/0.005/vf_d131f35b4897/source/Jean_Chretien_0036.jpg,samples/0.005/vf_d131f35b4897/target_enroll/Ariel_Sharon_0042.jpg,samples/0.005/vf_d131f35b4897/adversarial/Jean_Chretien_Jean_Chretien_0036_to_Ariel_Sharon_Ariel_Sharon_0042_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_d131f35b4897/perturbation/Jean_Chretien_Jean_Chretien_0036_to_Ariel_Sharon_Ariel_Sharon_0042_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.59203321,True,True,False,0.0016,artifact_reload,True,0.22209409,False,False,True,0.0013,artifact_reload,True,0.55386984,True,True,False,0.0007,legacy_record,True,0.26350608,False,False,True,
faceauth_defense_d4a4986c9b43,vf_d4a4986c9b43,pair_000022,targeted_pgd_facenet_verification,pgd,Ariel_Sharon,Hugo_Chavez,0.01,0.001,10,0.47966246581077576,0.10973245650529861,0.5731400847434998,0.093478,True,True,samples/0.010/vf_d4a4986c9b43/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_d4a4986c9b43/target_enroll/Hugo_Chavez_0051.jpg,samples/0.010/vf_d4a4986c9b43/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_d4a4986c9b43/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.48996472,True,True,False,0.0013,artifact_reload,True,0.19772877,False,False,True,0.0013,artifact_reload,True,0.42399824,False,False,True,0.0007,legacy_record,True,0.10144892,False,False,True,
faceauth_defense_d4a4df257b90,vf_d4a4df257b90,pair_000052,targeted_pgd_facenet_verification,pgd,Colin_Powell,John_Ashcroft,0.01,0.001,20,0.47966246581077576,0.13571301102638245,0.5721921920776367,0.09253,True,True,samples/0.010/vf_d4a4df257b90/source/Colin_Powell_0050.jpg,samples/0.010/vf_d4a4df257b90/target_enroll/John_Ashcroft_0008.jpg,samples/0.010/vf_d4a4df257b90/adversarial/Colin_Powell_Colin_Powell_0050_to_John_Ashcroft_John_Ashcroft_0008_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_d4a4df257b90/perturbation/Colin_Powell_Colin_Powell_0050_to_John_Ashcroft_John_Ashcroft_0008_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,False,0.47850782,False,False,False,0.0013,artifact_reload,False,0.09897252,False,False,False,0.0013,artifact_reload,False,0.44392499,False,False,False,0.0007,legacy_record,True,-0.02115729,False,False,True,
faceauth_defense_d5c09a946d99,vf_d5c09a946d99,pair_000176,targeted_pgd_facenet_verification,pgd,Jean_Chretien,Junichiro_Koizumi,0.01,0.001,20,0.47966246581077576,0.009940795600414276,0.7361228466033936,0.25646,True,True,samples/0.010/vf_d5c09a946d99/source/Jean_Chretien_0050.jpg,samples/0.010/vf_d5c09a946d99/target_enroll/Junichiro_Koizumi_0043.jpg,samples/0.010/vf_d5c09a946d99/adversarial/Jean_Chretien_Jean_Chretien_0050_to_Junichiro_Koizumi_Junichiro_Koizumi_0043_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_d5c09a946d99/perturbation/Jean_Chretien_Jean_Chretien_0050_to_Junichiro_Koizumi_Junichiro_Koizumi_0043_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.57085693,True,True,False,0.0012,artifact_reload,True,0.00429323,False,False,True,0.0013,artifact_reload,True,0.46113718,False,False,True,0.0007,legacy_record,True,0.54764676,True,True,False,
faceauth_defense_d5f53c32936c,vf_d5f53c32936c,pair_000208,targeted_pgd_facenet_verification,pgd,George_W_Bush,Hugo_Chavez,0.01,0.001,20,0.47966246581077576,0.20576512813568115,0.7311093211174011,0.251447,True,True,samples/0.010/vf_d5f53c32936c/source/George_W_Bush_0024.jpg,samples/0.010/vf_d5f53c32936c/target_enroll/Hugo_Chavez_0032.jpg,samples/0.010/vf_d5f53c32936c/adversarial/George_W_Bush_George_W_Bush_0024_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_d5f53c32936c/perturbation/George_W_Bush_George_W_Bush_0024_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.59837282,True,True,False,0.0012,artifact_reload,True,-0.02552725,False,False,True,0.0013,artifact_reload,True,0.53745306,True,True,False,0.0007,legacy_record,True,-0.26316747,False,False,True,
faceauth_defense_d5f84f559f80,vf_d5f84f559f80,pair_000191,targeted_pgd_facenet_verification,pgd,Hugo_Chavez,Colin_Powell,0.01,0.001,20,0.47966246581077576,0.32002243399620056,0.6865448355674744,0.206882,True,True,samples/0.010/vf_d5f84f559f80/source/Hugo_Chavez_0053.jpg,samples/0.010/vf_d5f84f559f80/target_enroll/Colin_Powell_0212.jpg,samples/0.010/vf_d5f84f559f80/adversarial/Hugo_Chavez_Hugo_Chavez_0053_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_d5f84f559f80/perturbation/Hugo_Chavez_Hugo_Chavez_0053_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.60460562,True,True,False,0.0013,artifact_reload,True,0.31759205,False,False,True,0.0014,artifact_reload,True,0.58050615,True,True,False,0.0007,legacy_record,True,0.24797878,False,False,True,
faceauth_defense_d6917f1f0a42,vf_d6917f1f0a42,pair_000009,targeted_pgd_facenet_verification,pgd,Tony_Blair,Junichiro_Koizumi,0.01,0.001,20,0.47966246581077576,0.23096619546413422,0.6980025768280029,0.21834,True,True,samples/0.010/vf_d6917f1f0a42/source/Tony_Blair_0016.jpg,samples/0.010/vf_d6917f1f0a42/target_enroll/Junichiro_Koizumi_0047.jpg,samples/0.010/vf_d6917f1f0a42/adversarial/Tony_Blair_Tony_Blair_0016_to_Junichiro_Koizumi_Junichiro_Koizumi_0047_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_d6917f1f0a42/perturbation/Tony_Blair_Tony_Blair_0016_to_Junichiro_Koizumi_Junichiro_Koizumi_0047_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.5948174,True,True,False,0.0015,artifact_reload,True,0.11594774,False,False,True,0.0016,artifact_reload,True,0.50877851,True,True,False,0.0007,legacy_record,True,0.1263067,False,False,True,
faceauth_defense_d694167e9725,vf_d694167e9725,pair_000077,targeted_pgd_facenet_verification,pgd,Jean_Chretien,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.021916797384619713,0.5307972431182861,0.051135,True,True,samples/0.010/vf_d694167e9725/source/Jean_Chretien_0007.jpg,samples/0.010/vf_d694167e9725/target_enroll/Tony_Blair_0066.jpg,samples/0.010/vf_d694167e9725/adversarial/Jean_Chretien_Jean_Chretien_0007_to_Tony_Blair_Tony_Blair_0066_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_d694167e9725/perturbation/Jean_Chretien_Jean_Chretien_0007_to_Tony_Blair_Tony_Blair_0066_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,False,0.44280249,False,False,False,0.0016,artifact_reload,False,0.34538564,False,False,False,0.0013,artifact_reload,False,0.39485559,False,False,False,0.0007,legacy_record,True,0.2375772,False,False,True,
faceauth_defense_d6bbc36eb3a1,vf_d6bbc36eb3a1,pair_000175,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,Jean_Chretien,0.01,0.001,10,0.47966246581077576,0.21243226528167725,0.7196261882781982,0.239964,True,True,samples/0.010/vf_d6bbc36eb3a1/source/Gerhard_Schroeder_0098.jpg,samples/0.010/vf_d6bbc36eb3a1/target_enroll/Jean_Chretien_0015.jpg,samples/0.010/vf_d6bbc36eb3a1/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Jean_Chretien_Jean_Chretien_0015_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_d6bbc36eb3a1/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Jean_Chretien_Jean_Chretien_0015_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.62603158,True,True,False,0.0014,artifact_reload,True,-0.16642193,False,False,True,0.0016,artifact_reload,True,0.60353202,True,True,False,0.0007,legacy_record,True,0.1306387,False,False,True,
faceauth_defense_d78ccb964c5d,vf_d78ccb964c5d,pair_000173,targeted_pgd_facenet_verification,pgd,Hugo_Chavez,Colin_Powell,0.01,0.001,20,0.47966246581077576,0.24413633346557617,0.7122171521186829,0.232555,True,True,samples/0.010/vf_d78ccb964c5d/source/Hugo_Chavez_0046.jpg,samples/0.010/vf_d78ccb964c5d/target_enroll/Colin_Powell_0212.jpg,samples/0.010/vf_d78ccb964c5d/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_d78ccb964c5d/perturbation/Hugo_Chavez_Hugo_Chavez_0046_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.60319364,True,True,False,0.0016,artifact_reload,True,0.22364275,False,False,True,0.0013,artifact_reload,True,0.55399203,True,True,False,0.0007,legacy_record,True,-0.15012772,False,False,True,
faceauth_defense_d8af3b18e907,vf_d8af3b18e907,pair_000049,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,Junichiro_Koizumi,0.01,0.001,20,0.47966246581077576,-0.030870646238327026,0.587486982345581,0.107825,True,True,samples/0.010/vf_d8af3b18e907/source/Donald_Rumsfeld_0061.jpg,samples/0.010/vf_d8af3b18e907/target_enroll/Junichiro_Koizumi_0058.jpg,samples/0.010/vf_d8af3b18e907/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0061_to_Junichiro_Koizumi_Junichiro_Koizumi_0058_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_d8af3b18e907/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0061_to_Junichiro_Koizumi_Junichiro_Koizumi_0058_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,False,0.46173176,False,False,False,0.0015,artifact_reload,False,0.31852987,False,False,False,0.0013,artifact_reload,False,0.42734635,False,False,False,0.0007,legacy_record,True,0.21246579,False,False,True,
faceauth_defense_da425b64a666,vf_da425b64a666,pair_000114,targeted_pgd_facenet_verification,pgd,Tony_Blair,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.11442787945270538,0.6352026462554932,0.15554,True,True,samples/0.010/vf_da425b64a666/source/Tony_Blair_0120.jpg,samples/0.010/vf_da425b64a666/target_enroll/George_W_Bush_0041.jpg,samples/0.010/vf_da425b64a666/adversarial/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_da425b64a666/perturbation/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.54447311,True,True,False,0.0013,artifact_reload,True,0.35240945,False,False,True,0.0014,artifact_reload,True,0.51069605,True,True,False,0.0007,legacy_record,True,-0.1178512,False,False,True,
faceauth_defense_dbdb717f5df6,vf_dbdb717f5df6,pair_000190,targeted_pgd_facenet_verification,pgd,George_W_Bush,Gerhard_Schroeder,0.01,0.001,20,0.47966246581077576,0.16867852210998535,0.7995048761367798,0.319842,True,True,samples/0.010/vf_dbdb717f5df6/source/George_W_Bush_0175.jpg,samples/0.010/vf_dbdb717f5df6/target_enroll/Gerhard_Schroeder_0075.jpg,samples/0.010/vf_dbdb717f5df6/adversarial/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_dbdb717f5df6/perturbation/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.655177,True,True,False,0.0015,artifact_reload,True,-0.08211762,False,False,True,0.0015,artifact_reload,True,0.55706155,True,True,False,0.0007,legacy_record,True,0.13882788,False,False,True,
faceauth_defense_de0f6061f493,vf_de0f6061f493,pair_000108,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,Jean_Chretien,0.005,0.001,10,0.47966246581077576,0.23002798855304718,0.5575147867202759,0.077852,True,True,samples/0.005/vf_de0f6061f493/source/Donald_Rumsfeld_0017.jpg,samples/0.005/vf_de0f6061f493/target_enroll/Jean_Chretien_0007.jpg,samples/0.005/vf_de0f6061f493/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0017_to_Jean_Chretien_Jean_Chretien_0007_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_de0f6061f493/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0017_to_Jean_Chretien_Jean_Chretien_0007_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.49697751,True,True,False,0.0015,artifact_reload,True,0.25149012,False,False,True,0.0013,artifact_reload,True,0.48971361,True,True,False,0.0007,legacy_record,True,0.4391008,False,False,True,
faceauth_defense_de3be2e27d53,vf_de3be2e27d53,pair_000017,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,Jean_Chretien,0.005,0.001,10,0.47966246581077576,0.2069093883037567,0.5090257525444031,0.029363,True,True,samples/0.005/vf_de3be2e27d53/source/Gerhard_Schroeder_0074.jpg,samples/0.005/vf_de3be2e27d53/target_enroll/Jean_Chretien_0050.jpg,samples/0.005/vf_de3be2e27d53/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0074_to_Jean_Chretien_Jean_Chretien_0050_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_de3be2e27d53/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0074_to_Jean_Chretien_Jean_Chretien_0050_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.47980666,True,True,False,0.0013,artifact_reload,True,0.09801713,False,False,True,0.0013,artifact_reload,True,0.45326683,False,False,True,0.0007,legacy_record,True,0.22009265,False,False,True,
faceauth_defense_df4a6b5a2944,vf_df4a6b5a2944,pair_000177,targeted_pgd_facenet_verification,pgd,Jean_Chretien,John_Ashcroft,0.01,0.001,20,0.47966246581077576,0.17093873023986816,0.6139233708381653,0.134261,True,True,samples/0.010/vf_df4a6b5a2944/source/Jean_Chretien_0044.jpg,samples/0.010/vf_df4a6b5a2944/target_enroll/John_Ashcroft_0013.jpg,samples/0.010/vf_df4a6b5a2944/adversarial/Jean_Chretien_Jean_Chretien_0044_to_John_Ashcroft_John_Ashcroft_0013_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_df4a6b5a2944/perturbation/Jean_Chretien_Jean_Chretien_0044_to_John_Ashcroft_John_Ashcroft_0013_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.50977945,True,True,False,0.0013,artifact_reload,True,0.23244397,False,False,True,0.0013,artifact_reload,True,0.44321483,False,False,True,0.0007,legacy_record,True,-0.16821218,False,False,True,
faceauth_defense_e107de7de7da,vf_e107de7de7da,pair_000036,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,Hugo_Chavez,0.01,0.001,10,0.47966246581077576,0.1922152042388916,0.6882144212722778,0.208552,True,True,samples/0.010/vf_e107de7de7da/source/Gerhard_Schroeder_0084.jpg,samples/0.010/vf_e107de7de7da/target_enroll/Hugo_Chavez_0032.jpg,samples/0.010/vf_e107de7de7da/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0084_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_e107de7de7da/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0084_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.58995312,True,True,False,0.0012,artifact_reload,True,0.07392694,False,False,True,0.0013,artifact_reload,True,0.54775447,True,True,False,0.0007,legacy_record,True,0.02476066,False,False,True,
faceauth_defense_e220046b18ce,vf_e220046b18ce,pair_000095,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,Gerhard_Schroeder,0.01,0.001,20,0.47966246581077576,0.11491916328668594,0.7331441640853882,0.253482,True,True,samples/0.010/vf_e220046b18ce/source/Donald_Rumsfeld_0097.jpg,samples/0.010/vf_e220046b18ce/target_enroll/Gerhard_Schroeder_0006.jpg,samples/0.010/vf_e220046b18ce/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0097_to_Gerhard_Schroeder_Gerhard_Schroeder_0006_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_e220046b18ce/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0097_to_Gerhard_Schroeder_Gerhard_Schroeder_0006_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.56721729,True,True,False,0.0012,artifact_reload,True,0.1744682,False,False,True,0.0013,artifact_reload,True,0.5071246,True,True,False,0.0007,legacy_record,True,0.11057566,False,False,True,
