session_id,attempt_id,timestamp,account_id,source_identity,target_identity,pair_id,attack,attack_family,is_adaptive,epsilon,alpha,steps,queries_used,similarity_before,similarity_after_attack,similarity_gain,threshold,threshold_margin,accepted_before,accepted_after_attack,attack_success_before_defense,defense,bypassed_defenses,similarity_after_defense,accepted_after_defense,defense_bypassed,strong_defense_bypassed,defense_success,defense_time_sec,l2,linf,time_sec,risk_score,risk_level,rule_hits,source_file,target_enroll_file,adv_file,perturbation_file,rule_reasons
faceauth_sess_001672,vf_63ddebbdef6b,2026-06-29T02:11:04+09:00,account_ffbb30f1279e,source_27656f3b65b8,target_952b25972fe5,pair_000161,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.034786075353622437,0.4240456521511078,0.38925957679748535,0.47966246581077576,-0.055617,False,False,False,,,,False,False,False,False,,1.900173544883728,0.010000020265579224,0.4900684750000437,20,low,FA-R005;FA-R006,artifact_30b0d76edb02ea44,artifact_a8a774cdc622163f,artifact_411e0eaeef22c20e,artifact_c0161d4014ab4b3b,"[{""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_952b25972fe5 accepted attack attempts=67 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001673,vf_a77de37925fa,2026-06-29T02:11:41+09:00,account_e24a8188935d,source_3b3b33593a36,target_6d0d6f90d03e,pair_000164,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.1935211420059204,0.7700377106666565,0.5765165686607361,0.47966246581077576,0.290375,False,True,True,,,,False,False,False,False,,1.8445181846618652,0.010000020265579224,0.5025697819996822,65,high,FA-R001;FA-R005;FA-R006,artifact_92ecf1288b2c460b,artifact_3efcfdc62fe32047,artifact_ad1e062fcf4ba965,artifact_04a31846fee1d43d,"[{""reason"": ""accepted=true, threshold_margin=0.290375 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_3b3b33593a36 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_6d0d6f90d03e accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001674,vf_fdba37c188f4,2026-06-29T02:12:18+09:00,account_a833223b917d,source_b82940bb25ca,target_3b63f0fe705d,pair_000167,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.08476576954126358,0.6190848350524902,0.5343190655112267,0.47966246581077576,0.139422,False,True,True,,,,False,False,False,False,,1.8121827840805054,0.010000020265579224,0.5296471280003061,65,high,FA-R001;FA-R005;FA-R006,artifact_a198af94dbe1f4e1,artifact_e593c1bc8e7873a5,artifact_995adbee1b0cdc29,artifact_05e993c6cfe007e5,"[{""reason"": ""accepted=true, threshold_margin=0.139422 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_b82940bb25ca targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_3b63f0fe705d accepted attack attempts=136 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001675,vf_659125e3f2da,2026-06-29T02:12:55+09:00,account_3290241e0d6b,source_4008c321c1f3,target_056bbd32291f,pair_000170,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.14776122570037842,0.6162339448928833,0.4684727191925049,0.47966246581077576,0.136571,False,True,True,,,,False,False,False,False,,1.8797564506530762,0.010000020265579224,0.5523956720003298,65,high,FA-R001;FA-R005;FA-R006,artifact_7e3e442991cbe652,artifact_c3f86906481f9416,artifact_fca21159e9bb8d10,artifact_39f9fc2811b43c8a,"[{""reason"": ""accepted=true, threshold_margin=0.136571 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001676,vf_ce35485beb24,2026-06-29T02:13:32+09:00,account_e24a8188935d,source_3b3b33593a36,target_6d0d6f90d03e,pair_000172,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.16964861750602722,0.7654334306716919,0.5957848131656647,0.47966246581077576,0.285771,False,True,True,,,,False,False,False,False,,1.9489479064941406,0.010000020265579224,0.517803807999826,65,high,FA-R001;FA-R005;FA-R006,artifact_ee52bcfa569eaef0,artifact_ddb4e5015487568f,artifact_047b912e37a0a754,artifact_b81ef3770532a353,"[{""reason"": ""accepted=true, threshold_margin=0.285771 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_3b3b33593a36 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_6d0d6f90d03e accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001677,vf_c82ea71a2d4e,2026-06-29T02:14:09+09:00,account_a833223b917d,source_c65c3c2f694d,target_3b63f0fe705d,pair_000173,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.24415382742881775,0.6517633199691772,0.4076094925403595,0.47966246581077576,0.172101,False,True,True,,,,False,False,False,False,,1.903233528137207,0.010000020265579224,0.4990327979999165,65,high,FA-R001;FA-R005;FA-R006,artifact_d3f3c384ca4ba6ff,artifact_6aecda250b2641b1,artifact_4a9032251f890cb0,artifact_3bec9b83a6571d93,"[{""reason"": ""accepted=true, threshold_margin=0.172101 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_c65c3c2f694d targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_3b63f0fe705d accepted attack attempts=136 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001678,vf_67c433cb1bb3,2026-06-29T02:14:46+09:00,account_aa8cb7bdb1ee,source_27656f3b65b8,target_5356319edd8e,pair_000174,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.05104728043079376,0.5043439865112305,0.4532967060804367,0.47966246581077576,0.024682,False,True,True,,,,False,False,False,False,,1.8818539381027222,0.010000020265579224,0.511544947999937,58,medium,FA-R002;FA-R005;FA-R006,artifact_c72f3249f4efd3a2,artifact_3b48ae18c7abdd7b,artifact_673136208832add0,artifact_31bde7ed3e97e56a,"[{""reason"": ""source-target attempts=32, threshold_margin=0.024682 within ±0.030000"", ""rule_id"": ""FA-R002""}, {""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_5356319edd8e accepted attack attempts=94 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001679,vf_1dc67a0be6e2,2026-06-29T02:15:23+09:00,account_aa8cb7bdb1ee,source_16254f944d43,target_5356319edd8e,pair_000175,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.21264071762561798,0.7193998098373413,0.5067590922117233,0.47966246581077576,0.239737,False,True,True,,,,False,False,False,False,,1.9126002788543701,0.010000020265579224,0.5091242350003995,65,high,FA-R001;FA-R005;FA-R006,artifact_d51b99adfb1ea847,artifact_f900e92aeb4687ae,artifact_17562d9144ac47eb,artifact_bdba2298ae9729d2,"[{""reason"": ""accepted=true, threshold_margin=0.239737 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_16254f944d43 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_5356319edd8e accepted attack attempts=94 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001680,vf_f9a57b5a3564,2026-06-29T02:16:00+09:00,account_ffbb30f1279e,source_9a4dba119416,target_952b25972fe5,pair_000176,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.009985683485865593,0.643570065498352,0.6335843820124865,0.47966246581077576,0.163908,False,True,True,,,,False,False,False,False,,1.8666510581970215,0.010000020265579224,0.5103999349998958,65,high,FA-R001;FA-R005;FA-R006,artifact_3fa634f723a63e6c,artifact_a8a774cdc622163f,artifact_5c8d086f6501d5bc,artifact_68de68e996443329,"[{""reason"": ""accepted=true, threshold_margin=0.163908 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_952b25972fe5 accepted attack attempts=67 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001681,vf_a66df132fb88,2026-06-29T02:16:37+09:00,account_e24a8188935d,source_9a4dba119416,target_6d0d6f90d03e,pair_000177,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.17099037766456604,0.5575939416885376,0.38660356402397156,0.47966246581077576,0.077931,False,True,True,,,,False,False,False,False,,1.8804171085357666,0.010000020265579224,0.47760372799984907,65,high,FA-R001;FA-R005;FA-R006,artifact_3b48ae18c7abdd7b,artifact_3efcfdc62fe32047,artifact_c7305dd2e0a70ead,artifact_7d521c8026947a2f,"[{""reason"": ""accepted=true, threshold_margin=0.077931 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_6d0d6f90d03e accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001682,vf_d4ec5afcacc7,2026-06-29T02:17:14+09:00,account_3290241e0d6b,source_9a4dba119416,target_056bbd32291f,pair_000178,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.09475754201412201,0.5528446435928345,0.45808710157871246,0.47966246581077576,0.073182,False,True,True,,,,False,False,False,False,,1.965849757194519,0.010000020265579224,0.47319042499975694,65,high,FA-R001;FA-R005;FA-R006,artifact_5f2b8341452fd825,artifact_c3f86906481f9416,artifact_6f64f673e0a9bcc1,artifact_2af3faeb77eece46,"[{""reason"": ""accepted=true, threshold_margin=0.073182 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001683,vf_9280048ef90a,2026-06-29T02:17:51+09:00,account_3290241e0d6b,source_ebc43d3edd78,target_056bbd32291f,pair_000184,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.34020477533340454,0.8520795702934265,0.511874794960022,0.47966246581077576,0.372417,False,True,True,,,,False,False,False,False,,1.9015287160873413,0.010000020265579224,0.5005082899997433,70,high,FA-R001;FA-R005;FA-R006;FA-R007,artifact_b35f1d85e7ce447d,artifact_c3f86906481f9416,artifact_93d38821b8ee8389,artifact_b2d1eca7daa1fcb9,"[{""reason"": ""accepted=true, threshold_margin=0.372417 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.340205 >= 0.300000"", ""rule_id"": ""FA-R007""}]"
faceauth_sess_001684,vf_6280b985c672,2026-06-29T02:18:28+09:00,account_a833223b917d,source_b82940bb25ca,target_3b63f0fe705d,pair_000186,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.06617949903011322,0.5528645515441895,0.48668505251407623,0.47966246581077576,0.073202,False,True,True,,,,False,False,False,False,,2.0211234092712402,0.010000020265579224,0.5095343429998138,65,high,FA-R001;FA-R005;FA-R006,artifact_4c14d8f7cdffaea1,artifact_bd7baae8e18354db,artifact_3896aeb84f6a6c75,artifact_455512372ea1d4f9,"[{""reason"": ""accepted=true, threshold_margin=0.073202 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_b82940bb25ca targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_3b63f0fe705d accepted attack attempts=136 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001685,vf_51f0ce3a5939,2026-06-29T02:19:05+09:00,account_3290241e0d6b,source_ebc43d3edd78,target_056bbd32291f,pair_000190,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.16862112283706665,0.7285197377204895,0.5598986148834229,0.47966246581077576,0.248857,False,True,True,,,,False,False,False,False,,1.9525564908981323,0.010000020265579224,0.4953509160000067,65,high,FA-R001;FA-R005;FA-R006,artifact_1f2662f515086b6d,artifact_4eaee4ca2fe3c90c,artifact_014400a8e6f5e3e8,artifact_d01aece81cd7480b,"[{""reason"": ""accepted=true, threshold_margin=0.248857 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001686,vf_1489c5818ecf,2026-06-29T02:19:42+09:00,account_a833223b917d,source_c65c3c2f694d,target_3b63f0fe705d,pair_000191,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.32006245851516724,0.6426283121109009,0.32256585359573364,0.47966246581077576,0.162966,False,True,True,,,,False,False,False,False,,1.8986459970474243,0.010000020265579224,0.500617842000338,70,high,FA-R001;FA-R005;FA-R006;FA-R007,artifact_d29b7da3970ccc10,artifact_6aecda250b2641b1,artifact_3280958a59d46ec9,artifact_6a1ef23da03b8272,"[{""reason"": ""accepted=true, threshold_margin=0.162966 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_c65c3c2f694d targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_3b63f0fe705d accepted attack attempts=136 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.320062 >= 0.300000"", ""rule_id"": ""FA-R007""}]"
faceauth_sess_001687,vf_614aabea6537,2026-06-29T02:20:19+09:00,account_325c93af0e36,source_6eda93227392,target_03259d71c4a4,pair_000192,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.234462708234787,0.7152215242385864,0.48075881600379944,0.47966246581077576,0.235559,False,True,True,,,,False,False,False,False,,2.044757127761841,0.010000020265579224,0.48809795800025313,65,high,FA-R001;FA-R005;FA-R006,artifact_15ca5879fea299d5,artifact_92ecf1288b2c460b,artifact_b1de845484dda196,artifact_ac18d4a6bfc92563,"[{""reason"": ""accepted=true, threshold_margin=0.235559 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_6eda93227392 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_03259d71c4a4 accepted attack attempts=110 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001688,vf_6e9315d3a3aa,2026-06-29T02:20:56+09:00,account_aa8cb7bdb1ee,source_ebc43d3edd78,target_5356319edd8e,pair_000193,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.18539074063301086,0.7099997997283936,0.5246090590953827,0.47966246581077576,0.230337,False,True,True,,,,False,False,False,False,,1.8979716300964355,0.010000020265579224,0.5064099330002136,65,high,FA-R001;FA-R005;FA-R006,artifact_d37527ad8e64c7a1,artifact_0eaa9209b4789328,artifact_20664204e9a191df,artifact_41c74032729bb4a0,"[{""reason"": ""accepted=true, threshold_margin=0.230337 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_5356319edd8e accepted attack attempts=94 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001689,vf_3a281a0d36b7,2026-06-29T02:21:33+09:00,account_2930c947d69b,source_4008c321c1f3,target_f279b767b25d,pair_000196,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.08581272512674332,0.5984385013580322,0.5126257762312889,0.47966246581077576,0.118776,False,True,True,,,,False,False,False,False,,1.9991248846054077,0.010000020265579224,0.4946948730002987,65,high,FA-R001;FA-R005;FA-R006,artifact_29f105adbb4d2bad,artifact_7bee462cb3c3f80b,artifact_0dfcb2b12666ef30,artifact_d5b6bef52f58d0a8,"[{""reason"": ""accepted=true, threshold_margin=0.118776 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001690,vf_bba0810b6e25,2026-06-29T02:22:10+09:00,account_3290241e0d6b,source_c65c3c2f694d,target_056bbd32291f,pair_000197,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.19460049271583557,0.6131539344787598,0.4185534417629242,0.47966246581077576,0.133491,False,True,True,,,,False,False,False,False,,1.9214261770248413,0.010000020265579224,0.5080437130000064,65,high,FA-R001;FA-R005;FA-R006,artifact_e96980d5edfadc16,artifact_7706b9ce355f5882,artifact_e1f6225e8014cc53,artifact_847e9775b4d65671,"[{""reason"": ""accepted=true, threshold_margin=0.133491 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_c65c3c2f694d targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001691,vf_4621d35b1a9e,2026-06-29T02:22:47+09:00,account_096db15d39e1,source_9a4dba119416,target_bbb0daa338ba,pair_000198,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,-0.16422520577907562,0.5600478053092957,0.7242730110883713,0.47966246581077576,0.080385,False,True,True,,,,False,False,False,False,,1.8847311735153198,0.010000020265579224,0.5004152950000389,65,high,FA-R001;FA-R005;FA-R006,artifact_3fa634f723a63e6c,artifact_73b02d8ade2871ce,artifact_561ba30b0c8fdbe9,artifact_102a3613ca58891f,"[{""reason"": ""accepted=true, threshold_margin=0.080385 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_bbb0daa338ba accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001692,vf_4f4601ebca8d,2026-06-29T02:23:24+09:00,account_ffbb30f1279e,source_ebc43d3edd78,target_952b25972fe5,pair_000199,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.16631093621253967,0.5869247913360596,0.4206138551235199,0.47966246581077576,0.107262,False,True,True,,,,False,False,False,False,,1.9938689470291138,0.010000020265579224,0.5038993969997136,65,high,FA-R001;FA-R005;FA-R006,artifact_56dbdb29121a3932,artifact_4c14d8f7cdffaea1,artifact_5b35f9ad3417f099,artifact_e3b7fe764d0811a8,"[{""reason"": ""accepted=true, threshold_margin=0.107262 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_952b25972fe5 accepted attack attempts=67 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001693,vf_0ef8c5c94700,2026-06-29T02:24:01+09:00,account_aa8cb7bdb1ee,source_27656f3b65b8,target_5356319edd8e,pair_000200,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,-0.02724723517894745,0.4052267372608185,0.43247397243976593,0.47966246581077576,-0.074436,False,False,False,,,,False,False,False,False,,1.9905165433883667,0.010000020265579224,0.5434624970002915,20,low,FA-R005;FA-R006,artifact_7e33904983d7ce12,artifact_64a5cad660793f7d,artifact_80c6eb9d661001af,artifact_7e9909c77d3ad5f3,"[{""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_5356319edd8e accepted attack attempts=94 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001694,vf_84e0fbee69bb,2026-06-29T02:24:38+09:00,account_2930c947d69b,source_9a4dba119416,target_f279b767b25d,pair_000201,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.20828649401664734,0.7028648257255554,0.4945783317089081,0.47966246581077576,0.223202,False,True,True,,,,False,False,False,False,,2.040128231048584,0.010000020265579224,0.5124486130002879,65,high,FA-R001;FA-R005;FA-R006,artifact_64a5cad660793f7d,artifact_1d1f7bab55394bab,artifact_addb30c3494eea4e,artifact_5e91b2179e302f3e,"[{""reason"": ""accepted=true, threshold_margin=0.223202 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001695,vf_e604a716a61e,2026-06-29T02:25:15+09:00,account_aa8cb7bdb1ee,source_6eda93227392,target_5356319edd8e,pair_000206,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.4416871964931488,0.9104644656181335,0.46877726912498474,0.47966246581077576,0.430802,False,True,True,,,,False,False,False,False,,1.942551612854004,0.010000020265579224,0.5109433840002566,70,high,FA-R001;FA-R005;FA-R006;FA-R007,artifact_ce2721d416eac85a,artifact_0eaa9209b4789328,artifact_7df4af1784d739be,artifact_b6b7dac033ae9722,"[{""reason"": ""accepted=true, threshold_margin=0.430802 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_6eda93227392 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_5356319edd8e accepted attack attempts=94 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.441687 >= 0.300000"", ""rule_id"": ""FA-R007""}]"
faceauth_sess_001696,vf_5599f1c8f603,2026-06-29T02:25:52+09:00,account_2930c947d69b,source_ebc43d3edd78,target_f279b767b25d,pair_000208,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.2056865692138672,0.6709246635437012,0.465238094329834,0.47966246581077576,0.191262,False,True,True,,,,False,False,False,False,,2.014556407928467,0.010000020265579224,0.5049773609998738,65,high,FA-R001;FA-R005;FA-R006,artifact_6c6c25051cfa3998,artifact_17a344f11f3f80bf,artifact_9be4c4597d9937e9,artifact_8f6ded5346c3bd21,"[{""reason"": ""accepted=true, threshold_margin=0.191262 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001697,vf_d5df12ff3367,2026-06-29T02:26:29+09:00,account_096db15d39e1,source_4008c321c1f3,target_bbb0daa338ba,pair_000209,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.2542976438999176,0.7872951030731201,0.5329974591732025,0.47966246581077576,0.307633,False,True,True,,,,False,False,False,False,,2.0237677097320557,0.010000020265579224,0.5066947099999197,65,high,FA-R001;FA-R005;FA-R006,artifact_29f105adbb4d2bad,artifact_cbb6218f4949a5a2,artifact_c907d3db9d1c2e52,artifact_bcf4bef4e6740b22,"[{""reason"": ""accepted=true, threshold_margin=0.307633 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_bbb0daa338ba accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001698,vf_40ffa79384c1,2026-06-29T02:27:06+09:00,account_a90781b5ae10,source_6eda93227392,target_b750d1d78860,pair_000210,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.042284123599529266,0.6020058989524841,0.5597217753529549,0.47966246581077576,0.122343,False,True,True,,,,False,False,False,False,,2.009838342666626,0.010000020265579224,0.5180956069998501,65,high,FA-R001;FA-R005;FA-R006,artifact_779428829334b671,artifact_6f617d755391ba96,artifact_eb18e62c188d2b42,artifact_2eb56236aca66f7c,"[{""reason"": ""accepted=true, threshold_margin=0.122343 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_6eda93227392 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_b750d1d78860 accepted attack attempts=62 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001699,vf_08414372921d,2026-06-29T02:27:43+09:00,account_2930c947d69b,source_16254f944d43,target_f279b767b25d,pair_000211,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.14308902621269226,0.6442925930023193,0.5012035667896271,0.47966246581077576,0.16463,False,True,True,,,,False,False,False,False,,1.9163848161697388,0.010000020265579224,0.5253325019998556,65,high,FA-R001;FA-R005;FA-R006,artifact_d51b99adfb1ea847,artifact_fa46fb138830feea,artifact_51db8adc3fd2393c,artifact_92e051597a858f05,"[{""reason"": ""accepted=true, threshold_margin=0.164630 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_16254f944d43 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001700,vf_73fd34c2aedd,2026-06-29T02:28:20+09:00,account_aa8cb7bdb1ee,source_b82940bb25ca,target_5356319edd8e,pair_000212,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,-0.10450756549835205,0.4231303036212921,0.5276378691196442,0.47966246581077576,-0.056532,False,False,False,,,,False,False,False,False,,1.8543590307235718,0.010000020265579224,0.501901953000015,20,low,FA-R005;FA-R006,artifact_096090dc7a70a70e,artifact_346a77862e3e8efa,artifact_e59a409127de5af8,artifact_3275825863aa6345,"[{""reason"": ""source=source_b82940bb25ca targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_5356319edd8e accepted attack attempts=94 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001701,vf_db19c02ca0a1,2026-06-29T02:28:57+09:00,account_8b79ce491c71,source_3b3b33593a36,target_a5eaf0f7d6ad,pair_000215,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.2876473069190979,0.7771134376525879,0.48946613073349,0.47966246581077576,0.297451,False,True,True,,,,False,False,False,False,,1.85042142868042,0.010000020265579224,0.4966839069998059,65,high,FA-R001;FA-R005;FA-R006,artifact_bf233f5373f91661,artifact_0702cafe74f98abe,artifact_23442527480983dd,artifact_30008257e8bc11c2,"[{""reason"": ""accepted=true, threshold_margin=0.297451 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_3b3b33593a36 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_a5eaf0f7d6ad accepted attack attempts=71 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_001702,vf_dfd9e9ce3ef1,2026-06-29T02:29:34+09:00,account_8b79ce491c71,source_27656f3b65b8,target_a5eaf0f7d6ad,pair_000216,targeted_pgd_facenet_verification,pgd,False,0.015,0.001,10,,0.022447459399700165,0.4588623642921448,0.4364149048924446,0.47966246581077576,-0.0208,False,False,False,,,,False,False,False,False,,1.839404821395874,0.010000020265579224,0.4965828409999631,28,low,FA-R002;FA-R005;FA-R006,artifact_c72f3249f4efd3a2,artifact_ce2721d416eac85a,artifact_0950908cf9a560e0,artifact_2efb5c5a31ad091e,"[{""reason"": ""source-target attempts=4, threshold_margin=-0.020800 within ±0.030000"", ""rule_id"": ""FA-R002""}, {""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_a5eaf0f7d6ad accepted attack attempts=71 >= 10"", ""rule_id"": ""FA-R006""}]"
